string_len_counts_1,string_len_counts_2,string_len_counts_3,string_len_counts_4,string_len_counts_5,string_len_counts_6,string_len_counts_7,string_len_counts_8,string_len_counts_9,string_len_counts_10,string_len_counts_11,string_len_counts_12,string_len_counts_13,string_len_counts_14,string_len_counts_15,string_len_counts_16,string_len_counts_17,string_len_counts_18,string_len_counts_19,string_len_counts_20,string_len_counts_21,string_len_counts_22,string_len_counts_23,string_len_counts_24,string_len_counts_25,string_len_counts_26,string_len_counts_27,string_len_counts_28,string_len_counts_29,string_len_counts_30,string_len_counts_31,string_len_counts_32,string_len_counts_33,string_len_counts_34,string_len_counts_35,string_len_counts_36,string_len_counts_37,string_len_counts_38,string_len_counts_39,string_len_counts_40,string_len_counts_41,string_len_counts_42,string_len_counts_43,string_len_counts_44,string_len_counts_45,string_len_counts_46,string_len_counts_47,string_len_counts_48,string_len_counts_49,string_len_counts_50,string_len_counts_51,string_len_counts_52,string_len_counts_53,string_len_counts_54,string_len_counts_55,string_len_counts_56,string_len_counts_57,string_len_counts_58,string_len_counts_59,string_len_counts_60,string_len_counts_61,string_len_counts_62,string_len_counts_63,string_len_counts_64,string_len_counts_65,string_len_counts_66,string_len_counts_67,string_len_counts_68,string_len_counts_69,string_len_counts_70,string_len_counts_71,string_len_counts_72,string_len_counts_73,string_len_counts_74,string_len_counts_75,string_len_counts_76,string_len_counts_77,string_len_counts_78,string_len_counts_79,string_len_counts_80,string_len_counts_81,string_len_counts_82,string_len_counts_83,string_len_counts_84,string_len_counts_85,string_len_counts_86,string_len_counts_87,string_len_counts_88,string_len_counts_89,string_len_counts_90,string_len_counts_91,string_len_counts_92,string_len_counts_93,string_len_counts_94,string_len_counts_95,string_len_counts_96,string_len_counts_97,string_len_counts_98,string_len_counts_99,string_len_counts_0_10,string_len_counts_10_30,string_len_counts_30_60,string_len_counts_60_90,string_len_counts_0_100,string_len_counts_100_150,string_len_counts_150_250,string_len_counts_250_400,string_len_counts_400_600,string_len_counts_600_900,string_len_counts_900_1300,string_len_counts_1300_2000,string_len_counts_2000_3000,string_len_counts_3000_6000,string_len_counts_6000_15000,string_total_len,string_ratio
1221,299,128,40,21,8,5,4,7,12,12,16,0,10,4,8,2,4,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745,62,0,0,1807,0,0,0,0,0,0,0,0,0,1,3103,0.00132210882962478
59,48,18,24,1,0,1,5,4,5,3,4,1,6,7,2,3,3,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,34,0,0,199,0,0,0,0,0,0,0,0,0,1,893,0.000710154977605863
2116,47,16,6,0,1,2,4,4,2,3,7,5,3,0,4,1,2,3,1,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2198,35,0,0,2233,0,0,0,0,0,0,0,0,0,1,2870,0.0350341796875
1171,288,134,39,20,10,5,7,10,13,12,16,0,10,4,8,2,4,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1697,62,0,0,1759,0,0,0,0,0,0,0,0,0,1,3116,0.00132764779668412
19955,1659,782,153,173,43,89,31,40,23,31,16,19,12,18,12,17,11,15,6,6,7,5,5,6,17,11,10,5,2,1,7,4,4,4,6,5,3,2,2,4,1,4,4,2,2,2,3,1,1,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22948,231,68,0,23248,1,3,0,0,0,0,0,0,0,1,33362,0.0098575002925162
2537,454,143,35,20,17,15,37,18,13,23,36,10,28,13,15,6,11,11,9,3,4,7,7,4,11,4,8,2,3,1,3,0,5,2,5,4,1,0,4,1,1,4,2,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3289,215,38,2,3545,4,2,0,0,0,0,0,0,0,1,10461,0.0220168541217672
1038,437,213,38,29,13,2,11,8,10,14,12,6,6,2,6,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1799,52,4,0,1855,0,0,0,0,0,0,0,0,0,1,3173,0.00135429755791084
275015,1140,657,340,155,92,57,56,33,14,26,14,13,13,5,8,4,4,4,4,3,2,6,1,2,6,2,0,0,1,0,1,0,0,0,3,2,0,0,1,1,0,2,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,277559,118,16,0,277694,1,2,0,0,0,0,0,0,0,1,283968,0.138934118236473
1170,339,134,47,28,13,5,7,6,12,12,16,6,10,0,8,2,4,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1761,62,0,0,1823,0,0,0,0,0,0,0,0,0,1,3188,0.00135832515270506
241,59,22,10,1,1,5,1,3,4,2,5,4,5,2,1,2,2,1,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,31,0,0,378,0,0,0,0,0,0,0,0,0,1,982,0.00630910773026316
917,357,191,34,15,2,1,9,3,5,7,6,2,4,4,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1534,30,0,0,1564,0,0,0,0,0,0,0,0,0,1,2256,0.000721862712975098
1016,441,214,45,19,12,3,15,10,8,18,11,8,6,2,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1783,53,4,0,1840,0,0,0,0,0,0,0,0,0,1,3149,0.00134405389532343
30873,365,1562,36,424,14,118,28,69,20,38,39,28,34,18,13,4,8,10,5,6,5,9,1,4,11,4,5,2,1,1,3,0,1,2,4,4,1,0,2,1,1,3,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33509,245,29,0,33784,1,2,0,0,0,0,0,0,0,1,42708,0.0112965956798483
93,65,11,28,1,0,1,4,3,3,4,8,1,8,5,3,4,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,38,0,0,247,0,0,0,0,0,0,0,0,0,1,936,0.000640099789915966
5367,741,419,41,29,24,20,28,17,10,16,21,20,14,16,7,11,9,8,13,9,4,7,3,3,2,4,1,1,0,2,1,3,1,3,2,4,1,2,2,0,2,0,0,0,2,0,1,1,3,0,2,1,2,1,2,0,0,0,3,1,0,0,0,2,7,0,0,0,4,1,1,2,1,0,4,0,6,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6696,169,41,33,6939,4,0,0,0,0,0,0,1,0,1,17577,0.057216796875
15885,1002,298,22,22,9,12,21,4,11,4,3,2,9,6,5,3,8,5,5,3,8,3,4,3,5,5,7,4,2,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17286,94,9,0,17389,0,0,0,0,0,0,0,0,0,1,20065,0.0753643329326923
97,45,23,24,1,0,1,5,5,3,3,6,1,8,5,3,4,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,35,0,0,239,0,0,0,0,0,0,0,0,0,1,914,0.000625054709383753
4698,1797,521,176,51,32,33,50,24,26,41,50,33,47,25,27,22,21,24,14,15,8,10,10,13,14,10,13,6,4,1,5,0,5,5,9,4,3,0,4,1,1,4,2,0,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7408,407,52,4,7872,2,2,0,2,0,0,0,0,0,1,20254,0.0415531446953782
59,51,12,23,1,0,2,4,3,3,4,8,1,8,5,4,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,37,0,0,195,0,0,0,0,0,0,0,0,0,1,854,0.000584022671568627
3535,1953,178,587,15,238,6,101,9,38,12,26,4,17,7,9,2,5,5,4,3,2,6,2,2,6,2,0,0,1,0,1,0,0,0,3,2,0,0,1,1,0,2,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6660,115,16,0,6792,1,2,0,0,0,0,0,0,0,1,14015,0.0061540123370054
11408,4496,347,87,46,36,31,31,20,13,19,20,18,10,11,11,4,6,10,4,5,3,5,1,0,1,1,2,0,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16515,131,6,2,16654,0,0,0,0,0,0,0,0,0,1,20197,0.0986181640625
908,111,37,16,9,4,1,1,1,3,3,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1091,10,0,0,1101,0,0,0,0,0,0,0,0,0,1,1377,0.00214128433519108
1040,467,214,39,24,10,3,10,4,10,16,12,8,6,4,6,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1821,56,0,0,1877,0,0,0,0,0,0,0,0,0,1,3044,0.0012992378715035
923,372,164,47,14,10,8,6,2,5,6,7,3,4,2,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1551,29,0,0,1580,0,0,0,0,0,0,0,0,0,1,2349,0.000751620351408912
1153,281,103,50,16,13,6,4,9,13,12,10,0,10,6,12,2,4,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648,62,0,0,1710,0,0,0,0,0,0,0,0,0,1,3100,0.00132083060645724
6665,1222,339,90,38,14,23,16,29,19,22,43,27,25,20,17,23,14,19,13,10,10,10,13,9,6,14,6,6,4,2,7,4,7,6,6,2,7,7,1,6,6,2,3,3,2,2,2,2,0,1,0,1,3,2,2,1,0,2,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8455,311,90,8,8864,0,0,0,0,0,1,0,0,0,1,20338,0.0431768002717391
1177,267,108,48,22,4,5,5,8,13,13,16,0,10,4,8,2,4,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1657,63,0,0,1720,0,0,0,0,0,0,0,0,0,1,3058,0.00130293548211169
1786,746,371,94,48,6,12,14,10,10,12,12,6,8,4,6,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3097,54,0,0,3151,0,0,0,0,0,0,0,0,0,1,4681,0.00149780113450197
344,62,16,18,2,1,1,4,2,3,6,4,1,2,2,5,4,1,2,3,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,35,0,0,488,0,0,0,0,0,0,0,0,0,1,1166,0.0088958740234375
11050,1590,1307,344,167,23,67,29,28,13,22,11,14,12,15,8,15,6,9,4,3,3,4,0,4,12,4,6,3,1,1,4,0,1,2,4,3,1,0,2,1,1,3,2,0,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14618,156,31,0,14806,1,2,0,0,0,0,0,0,0,1,21980,0.0182306786324503
1680,400,45,24,15,17,15,11,15,16,29,24,7,11,4,10,2,8,8,2,2,6,2,3,5,2,2,4,3,7,2,3,1,1,2,0,4,2,1,2,2,1,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2238,141,28,1,2408,1,0,1,0,1,0,0,0,0,1,7588,0.0394157247340426
8533,1373,1049,254,140,32,57,26,29,14,21,11,12,12,13,8,14,8,9,4,3,3,4,0,4,12,4,6,2,2,1,4,0,1,2,4,3,1,0,2,1,1,3,2,0,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11507,152,31,0,11691,1,2,0,0,0,0,0,0,0,1,18425,0.015336070103944
26713,5300,2222,759,326,225,218,203,121,110,166,160,71,105,76,66,82,38,27,28,30,21,20,20,16,28,25,29,22,31,20,25,28,16,20,15,12,14,13,14,16,8,13,9,4,11,10,12,4,2,3,1,2,5,2,9,2,3,7,4,5,3,5,7,3,2,2,2,1,0,2,1,1,0,3,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,36197,1061,304,42,37607,3,0,0,0,0,0,0,0,0,1,79058,0.0865527781670404
10672,16319,1280,1175,105,40,33,39,30,23,43,38,26,25,14,14,5,9,13,11,9,7,12,10,10,1,8,9,3,3,2,5,3,6,23,6,4,2,2,4,5,1,3,4,4,2,1,1,1,1,0,5,1,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29716,270,92,96,30174,4,3,0,0,0,0,0,1,0,1,54021,0.0467685131316489
8683,523,205,58,44,76,20,28,17,27,22,17,8,19,13,10,8,14,15,8,10,9,10,7,7,4,9,6,5,1,2,2,3,3,3,2,2,3,7,1,3,2,0,0,3,1,2,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9681,202,46,5,9934,0,0,0,0,0,0,0,0,0,1,17002,0.0798245943509615
1183,336,110,36,20,7,4,7,7,13,12,18,8,6,2,8,2,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1723,62,0,0,1785,0,0,0,0,0,0,0,0,0,1,3054,0.00130123118455497
1779,701,351,88,35,18,12,14,4,16,10,12,2,10,6,6,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3018,50,0,0,3068,0,0,0,0,0,0,0,0,0,1,4544,0.00145396461336828
1925,155,10,2,1,1,3,2,2,5,4,4,2,2,2,2,2,4,6,4,2,1,3,0,2,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2106,43,4,1,2154,0,0,0,0,0,0,0,0,0,1,3239,0.0125519283234127
30883,307,1476,22,484,13,159,30,66,16,43,25,19,34,14,12,5,10,8,6,6,6,7,1,4,10,4,5,2,1,1,3,0,1,2,4,4,1,0,2,1,1,3,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33456,222,29,0,33708,1,2,0,0,0,0,0,0,0,1,42727,0.0116943906775504
1685,481,123,49,40,41,29,31,23,22,35,34,18,22,5,25,6,15,11,13,9,6,4,5,4,3,3,1,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2524,220,7,0,2751,0,0,0,0,0,0,0,0,0,1,7596,0.050121410472973
665,258,137,73,68,43,30,22,5,6,2,2,1,4,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1307,16,0,0,1323,0,0,0,0,0,0,0,0,0,1,2678,0.00589016751126126
3119,1348,193,334,31,100,7,32,9,16,14,15,10,11,5,6,5,4,4,4,3,2,5,1,2,6,2,0,0,1,0,1,0,0,0,3,2,0,0,1,1,0,2,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5189,100,16,0,5306,1,2,0,0,0,0,0,0,0,1,10257,0.00483426716336873
31501,313,1054,41,340,27,156,26,72,23,39,26,16,31,16,11,4,9,10,6,6,4,7,1,4,11,4,5,2,1,1,3,0,1,2,4,4,1,0,2,1,1,3,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33553,213,29,0,33796,1,2,0,0,0,0,0,0,0,1,42326,0.0158732658890169
1038,384,200,38,21,5,4,8,6,13,12,14,8,8,4,6,2,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1717,62,0,0,1779,0,0,0,0,0,0,0,0,0,1,3067,0.00130905471481643
10193,3186,1663,972,569,328,177,95,39,18,3,7,2,5,2,4,3,2,1,0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17240,36,2,0,17278,0,0,0,0,0,0,0,0,0,1,26920,0.0459598994755245
63,50,19,24,1,0,1,5,4,4,4,6,1,6,5,2,5,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,35,0,0,206,0,0,0,0,0,0,0,0,0,1,887,0.000606590292366947
7544,721,344,45,52,23,21,19,23,9,13,14,9,18,8,6,5,6,7,5,4,4,7,1,3,10,4,5,2,1,1,3,0,1,2,4,4,1,0,2,1,1,3,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8801,132,29,0,8963,1,2,0,0,0,0,0,0,0,1,13927,0.0144687084441489
2477,1059,356,68,25,27,19,39,24,36,23,30,14,19,13,7,13,8,2,2,2,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4130,138,2,0,4270,0,0,0,0,0,0,0,0,0,1,7525,0.01837158203125
1180,306,103,40,18,7,2,7,11,10,12,8,0,12,4,12,0,4,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1684,58,0,0,1742,0,0,0,0,0,0,0,0,0,1,3006,0.00128077961387435
1017,399,214,44,21,9,2,10,11,11,10,12,2,4,2,14,2,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1738,54,0,0,1792,0,0,0,0,0,0,0,0,0,1,3066,0.00130862789554196
15905,6683,1561,703,401,132,50,40,29,13,14,21,9,7,8,11,3,2,2,4,2,2,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25517,91,0,0,25608,0,0,0,0,0,0,0,0,0,1,32176,0.0240965299079755
8676,1675,715,126,126,28,47,25,25,13,22,11,12,12,14,8,14,6,9,4,4,3,4,0,4,12,4,6,2,1,1,4,0,1,2,4,3,1,0,2,1,1,3,2,0,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11456,152,31,0,11640,1,2,0,0,0,0,0,0,0,1,17787,0.0147007775617884
1556,486,149,62,28,18,7,6,5,12,3,3,3,4,1,0,2,2,6,1,2,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2329,31,2,2,2364,0,0,0,0,0,0,0,0,0,1,3668,0.0271366003787879
